lat,lon,deltaT,scenario
-84.86197029204237,277.5,2.0188751,Low Emissions
-84.86197029204237,279.375,2.0483398,Low Emissions
-84.86197029204237,281.25,2.0893555,Low Emissions
-84.86197029204237,283.125,2.1339417,Low Emissions
-84.86197029204237,285.0,2.102539,Low Emissions
-84.86197029204237,286.875,2.0885315,Low Emissions
-84.86197029204237,288.75,2.0831604,Low Emissions
-84.86197029204237,290.625,2.0620117,Low Emissions
-84.86197029204237,292.5,2.010254,Low Emissions
-84.86197029204237,294.375,1.9734802,Low Emissions
-84.86197029204237,296.25,1.9069061,Low Emissions
-84.86197029204237,298.125,1.8081055,Low Emissions
-84.86197029204237,300.0,1.7119141,Low Emissions
-84.86197029204237,301.875,1.6482697,Low Emissions
-84.86197029204237,303.75,1.5605469,Low Emissions
-84.86197029204237,305.625,1.4760742,Low Emissions
-84.86197029204237,307.5,1.3896484,Low Emissions
-84.86197029204237,309.375,1.3518829,Low Emissions
-84.86197029204237,311.25,1.1896057,Low Emissions
-84.86197029204237,313.125,1.0584412,Low Emissions
-84.86197029204237,315.0,1.0086212,Low Emissions
-84.86197029204237,316.875,0.8808594,Low Emissions
-84.86197029204237,318.75,0.8087616,Low Emissions
-84.86197029204237,320.625,0.71875,Low Emissions
-84.86197029204237,322.5,0.6184845,Low Emissions
-84.86197029204237,324.375,0.53678894,Low Emissions
-84.86197029204237,326.25,0.44563293,Low Emissions
-84.86197029204237,328.125,0.32307434,Low Emissions
-84.86197029204237,330.0,0.29995728,Low Emissions
-84.86197029204237,331.875,0.15625,Low Emissions
-84.86197029204237,333.75,0.07878113,Low Emissions
-84.86197029204237,335.625,-0.030273438,Low Emissions
-84.86197029204237,337.5,-0.13850403,Low Emissions
-84.86197029204237,339.375,-0.24658203,Low Emissions
-84.86197029204237,341.25,-0.39030457,Low Emissions
-84.86197029204237,343.125,-0.4078827,Low Emissions
-84.86197029204237,345.0,-0.5022888,Low Emissions
-84.86197029204237,346.875,-0.56347656,Low Emissions
-84.86197029204237,348.75,-0.60954285,Low Emissions
-84.86197029204237,350.625,-0.7229767,Low Emissions
-84.86197029204237,352.5,-0.71450806,Low Emissions
-84.86197029204237,354.375,-0.7771759,Low Emissions
-84.86197029204237,356.25,-0.7482147,Low Emissions
-84.86197029204237,358.125,-0.7739258,Low Emissions
-82.99894164283755,0.0,-1.2081604,Low Emissions
-82.99894164283755,1.875,-1.1430664,Low Emissions
-82.99894164283755,3.75,-1.072113,Low Emissions
-82.99894164283755,5.625,-0.9778595,Low Emissions
-82.99894164283755,7.5,-0.9449768,Low Emissions
-82.99894164283755,9.375,-0.8507538,Low Emissions
-82.99894164283755,11.25,-0.86572266,Low Emissions
-82.99894164283755,13.125,-0.748703,Low Emissions
-82.99894164283755,15.0,-0.64160156,Low Emissions
-82.99894164283755,16.875,-0.564621,Low Emissions
-82.99894164283755,18.75,-0.41667175,Low Emissions
-82.99894164283755,20.625,-0.3828125,Low Emissions
-82.99894164283755,22.5,-0.25976562,Low Emissions
-82.99894164283755,24.375,-0.13215637,Low Emissions
-82.99894164283755,26.25,0.05290222,Low Emissions
-82.99894164283755,28.125,0.1837616,Low Emissions
-82.99894164283755,30.0,0.3556366,Low Emissions
-82.99894164283755,31.875,0.4612732,Low Emissions
-82.99894164283755,33.75,0.5423126,Low Emissions
-82.99894164283755,35.625,0.7050781,Low Emissions
-82.99894164283755,37.5,0.7988281,Low Emissions
-82.99894164283755,39.375,0.8839569,Low Emissions
-82.99894164283755,41.25,0.9962616,Low Emissions
-82.99894164283755,43.125,1.0704651,Low Emissions
-82.99894164283755,45.0,1.1702423,Low Emissions
-82.99894164283755,46.875,1.293457,Low Emissions
-82.99894164283755,48.75,1.3680115,Low Emissions
-82.99894164283755,50.625,1.482254,Low Emissions
-82.99894164283755,52.5,1.6082306,Low Emissions
-82.99894164283755,54.375,1.7136993,Low Emissions
-82.99894164283755,56.25,1.7845001,Low Emissions
-82.99894164283755,58.125,2.0185547,Low Emissions
-82.99894164283755,60.0,2.0519257,Low Emissions
-82.99894164283755,61.875,1.9910583,Low Emissions
-82.99894164283755,63.75,1.9689026,Low Emissions
-82.99894164283755,65.625,2.0081482,Low Emissions
-82.99894164283755,67.5,1.9725037,Low Emissions
-82.99894164283755,69.375,1.9078827,Low Emissions
-82.99894164283755,71.25,1.8191681,Low Emissions
-82.99894164283755,73.125,1.7182617,Low Emissions
-82.99894164283755,75.0,1.6666718,Low Emissions
-82.99894164283755,76.875,1.6069336,Low Emissions
-82.99894164283755,78.75,1.5597229,Low Emissions
-82.99894164283755,80.625,1.5164337,Low Emissions
-82.99894164283755,82.5,1.5706482,Low Emissions
-82.99894164283755,84.375,1.5164337,Low Emissions
-82.99894164283755,86.25,1.572586,Low Emissions
-82.99894164283755,88.125,1.6071014,Low Emissions
-82.99894164283755,90.0,1.6613007,Low Emissions
-82.99894164283755,91.875,1.6697693,Low Emissions
-82.99894164283755,93.75,1.701828,Low Emissions
-82.99894164283755,95.625,1.7006836,Low Emissions
-82.99894164283755,97.5,1.69841,Low Emissions
-82.99894164283755,99.375,1.7044373,Low Emissions
-82.99894164283755,101.25,1.644867,Low Emissions
-82.99894164283755,103.125,1.6134338,Low Emissions
-82.99894164283755,105.0,1.5774689,Low Emissions
-82.99894164283755,106.875,1.5058594,Low Emissions
-82.99894164283755,108.75,1.4461212,Low Emissions
-82.99894164283755,110.625,1.4571991,Low Emissions
-82.99894164283755,112.5,1.4082031,Low Emissions
-82.99894164283755,114.375,1.3440857,Low Emissions
-82.99894164283755,116.25,1.3258514,Low Emissions
-82.99894164283755,118.125,1.2996521,Low Emissions
-82.99894164283755,120.0,1.2657928,Low Emissions
-82.99894164283755,121.875,1.197113,Low Emissions
-82.99894164283755,123.75,1.2304688,Low Emissions
-82.99894164283755,125.625,1.1848907,Low Emissions
-82.99894164283755,127.5,1.2211914,Low Emissions
-82.99894164283755,129.375,1.2345276,Low Emissions
-82.99894164283755,131.25,1.2034607,Low Emissions
-82.99894164283755,133.125,1.2875977,Low Emissions
-82.99894164283755,135.0,1.2532501,Low Emissions
-82.99894164283755,136.875,1.3110352,Low Emissions
-82.99894164283755,138.75,1.4313049,Low Emissions
-82.99894164283755,140.625,1.432785,Low Emissions
-82.99894164283755,142.5,1.5073242,Low Emissions
-82.99894164283755,144.375,1.5345001,Low Emissions
-82.99894164283755,146.25,1.4760742,Low Emissions
-82.99894164283755,148.125,1.4936523,Low Emissions
-82.99894164283755,150.0,1.4604492,Low Emissions
-82.99894164283755,151.875,1.4607849,Low Emissions
-82.99894164283755,153.75,1.409668,Low Emissions
-82.99894164283755,155.625,1.3308868,Low Emissions
-82.99894164283755,157.5,1.3273163,Low Emissions
-82.99894164283755,159.375,1.2740936,Low Emissions
-82.99894164283755,161.25,1.177414,Low Emissions
-82.99894164283755,163.125,1.0978241,Low Emissions
-82.99894164283755,165.0,0.99087524,Low Emissions
-82.99894164283755,166.875,0.83203125,Low Emissions
-82.99894164283755,168.75,0.7470703,Low Emissions
-82.99894164283755,170.625,0.6461487,Low Emissions
-82.99894164283755,172.5,0.5681915,Low Emissions
-82.99894164283755,174.375,0.3852539,Low Emissions
-82.99894164283755,176.25,0.33235168,Low Emissions
-82.99894164283755,178.125,0.26496887,Low Emissions
-82.99894164283755,180.0,0.27555847,Low Emissions
-82.99894164283755,181.875,0.2931366,Low Emissions
-82.99894164283755,183.75,0.19174194,Low Emissions
-82.99894164283755,185.625,0.11555481,Low Emissions
-82.99894164283755,187.5,0.18261719,Low Emissions
-82.99894164283755,189.375,0.18017578,Low Emissions
-82.99894164283755,191.25,0.19596863,Low Emissions
-82.99894164283755,193.125,0.14616394,Low Emissions
-82.99894164283755,195.0,0.18881226,Low Emissions
-82.99894164283755,196.875,0.21452332,Low Emissions
-82.99894164283755,198.75,0.10171509,Low Emissions
-82.99894164283755,200.625,0.081222534,Low Emissions
-82.99894164283755,202.5,-0.022460938,Low Emissions
-82.99894164283755,204.375,-0.11604309,Low Emissions
-82.99894164283755,206.25,-0.21614075,Low Emissions
-82.99894164283755,208.125,-0.35905457,Low Emissions
-82.99894164283755,210.0,-0.42367554,Low Emissions
-82.99894164283755,211.875,-0.42756653,Low Emissions
-82.99894164283755,213.75,-0.4724884,Low Emissions
-82.99894164283755,215.625,-0.51724243,Low Emissions
-82.99894164283755,217.5,-0.54248047,Low Emissions
-82.99894164283755,219.375,-0.57925415,Low Emissions
-82.99894164283755,221.25,-0.53271484,Low Emissions
-82.99894164283755,223.125,-0.59506226,Low Emissions
-82.99894164283755,225.0,-0.6607971,Low Emissions
-82.99894164283755,226.875,-0.7324219,Low Emissions
-82.99894164283755,228.75,-0.8251953,Low Emissions
-82.99894164283755,230.625,-0.9607849,Low Emissions
-82.99894164283755,232.5,-1.0470276,Low Emissions
-82.99894164283755,234.375,-1.08284,Low Emissions
-82.99894164283755,236.25,-1.0639648,Low Emissions
-82.99894164283755,238.125,-1.0911407,Low Emissions
-82.99894164283755,240.0,-1.1210938,Low Emissions
-82.99894164283755,241.875,-1.1129608,Low Emissions
-82.99894164283755,243.75,-1.0774689,Low Emissions
-82.99894164283755,245.625,-1.0367737,Low Emissions
-82.99894164283755,247.5,-1.0292969,Low Emissions
-82.99894164283755,249.375,-0.95214844,Low Emissions
-82.99894164283755,251.25,-0.8901367,Low Emissions
-82.99894164283755,253.125,-0.8309021,Low Emissions
-82.99894164283755,255.0,-0.71907043,Low Emissions
-82.99894164283755,256.875,-0.5480194,Low Emissions
-82.99894164283755,258.75,-0.41748047,Low Emissions
-82.99894164283755,260.625,-0.20491028,Low Emissions
-82.99894164283755,262.5,0.071777344,Low Emissions
-82.99894164283755,264.375,0.22573853,Low Emissions
-82.99894164283755,266.25,0.4949646,Low Emissions
-82.99894164283755,268.125,0.5776367,Low Emissions
-82.99894164283755,270.0,0.77490234,Low Emissions
-82.99894164283755,271.875,1.0024414,Low Emissions
-82.99894164283755,273.75,1.2028046,Low Emissions
-82.99894164283755,275.625,1.3352814,Low Emissions
-82.99894164283755,277.5,1.4511719,Low Emissions
-82.99894164283755,279.375,1.6041718,Low Emissions
-82.99894164283755,281.25,1.7338867,Low Emissions
-82.99894164283755,283.125,1.8457031,Low Emissions
-82.99894164283755,285.0,1.9363556,Low Emissions
-82.99894164283755,286.875,2.0322266,Low Emissions
-82.99894164283755,288.75,2.087555,Low Emissions
-82.99894164283755,290.625,2.1240234,Low Emissions
-82.99894164283755,292.5,2.118164,Low Emissions
-82.99894164283755,294.375,2.0975037,Low Emissions
-82.99894164283755,296.25,2.0426483,Low Emissions
-82.99894164283755,298.125,1.9861755,Low Emissions
-82.99894164283755,300.0,1.8712616,Low Emissions
-82.99894164283755,301.875,1.7768555,Low Emissions
-82.99894164283755,303.75,1.6700897,Low Emissions
-82.99894164283755,305.625,1.5520935,Low Emissions
-82.99894164283755,307.5,1.4602814,Low Emissions
-82.99894164283755,309.375,1.3118591,Low Emissions
-82.99894164283755,311.25,1.1458282,Low Emissions
-82.99894164283755,313.125,1.0699768,Low Emissions
-82.99894164283755,315.0,0.93603516,Low Emissions
-82.99894164283755,316.875,0.7726135,Low Emissions
-82.99894164283755,318.75,0.6476288,Low Emissions
-82.99894164283755,320.625,0.54800415,Low Emissions
-82.99894164283755,322.5,0.42626953,Low Emissions
-82.99894164283755,324.375,0.29330444,Low Emissions
-82.99894164283755,326.25,0.19548035,Low Emissions
-82.99894164283755,328.125,0.046218872,Low Emissions
-82.99894164283755,330.0,-0.02571106,Low Emissions
-82.99894164283755,331.875,-0.17610168,Low Emissions
-82.99894164283755,333.75,-0.3282776,Low Emissions
-82.99894164283755,335.625,-0.45539856,Low Emissions
-82.99894164283755,337.5,-0.5682068,Low Emissions
-82.99894164283755,339.375,-0.63298035,Low Emissions
-82.99894164283755,341.25,-0.7892151,Low Emissions
-82.99894164283755,343.125,-0.825531,Low Emissions
-82.99894164283755,345.0,-0.92855835,Low Emissions
-82.99894164283755,346.875,-1.0196838,Low Emissions
-82.99894164283755,348.75,-1.0649414,Low Emissions
-82.99894164283755,350.625,-1.094574,Low Emissions
-82.99894164283755,352.5,-1.1826172,Low Emissions
-82.99894164283755,354.375,-1.2241211,Low Emissions
-82.99894164283755,356.25,-1.2290039,Low Emissions
-82.99894164283755,358.125,-1.1897888,Low Emissions
-81.13497683767741,0.0,-0.91308594,Low Emissions
-81.13497683767741,1.875,-0.8666992,Low Emissions
-81.13497683767741,3.75,-0.7975311,Low Emissions
-81.13497683767741,5.625,-0.7000427,Low Emissions
-81.13497683767741,7.5,-0.6166992,Low Emissions
-81.13497683767741,9.375,-0.5131836,Low Emissions
-81.13497683767741,11.25,-0.4658203,Low Emissions
-81.13497683767741,13.125,-0.23600769,Low Emissions
-81.13497683767741,15.0,-0.17578125,Low Emissions
-81.13497683767741,16.875,-0.0043945312,Low Emissions
-81.13497683767741,18.75,0.09213257,Low Emissions
-81.13497683767741,20.625,0.2783203,Low Emissions
-81.13497683767741,22.5,0.3610077,Low Emissions
-81.13497683767741,24.375,0.4308319,Low Emissions
-81.13497683767741,26.25,0.6430664,Low Emissions
-81.13497683767741,28.125,0.7532501,Low Emissions
-81.13497683767741,30.0,0.8696289,Low Emissions
-81.13497683767741,31.875,1.0299377,Low Emissions
-81.13497683767741,33.75,1.1347656,Low Emissions
-81.13497683767741,35.625,1.220047,Low Emissions
-81.13497683767741,37.5,1.3229218,Low Emissions
-81.13497683767741,39.375,1.5444336,Low Emissions
-81.13497683767741,41.25,1.5530701,Low Emissions
-81.13497683767741,43.125,1.6733398,Low Emissions
-81.13497683767741,45.0,1.8157654,Low Emissions
-81.13497683767741,46.875,1.8899841,Low Emissions
-81.13497683767741,48.75,2.0112305,Low Emissions
-81.13497683767741,50.625,2.1113281,Low Emissions
-81.13497683767741,52.5,2.139328,Low Emissions
-81.13497683767741,54.375,2.2373047,Low Emissions
-81.13497683767741,56.25,2.3268127,Low Emissions
-81.13497683767741,58.125,2.3566132,Low Emissions
-81.13497683767741,60.0,2.3033752,Low Emissions
-81.13497683767741,61.875,2.1816406,Low Emissions
-81.13497683767741,63.75,2.0722656,Low Emissions
-81.13497683767741,65.625,1.9679413,Low Emissions
-81.13497683767741,67.5,1.861969,Low Emissions
-81.13497683767741,69.375,1.7275391,Low Emissions
-81.13497683767741,71.25,1.6517029,Low Emissions
-81.13497683767741,73.125,1.7075195,Low Emissions
-81.13497683767741,75.0,1.7124023,Low Emissions
-81.13497683767741,76.875,1.6357422,Low Emissions
-81.13497683767741,78.75,1.5870819,Low Emissions
-81.13497683767741,80.625,1.4876251,Low Emissions
-81.13497683767741,82.5,1.4173126,Low Emissions
-81.13497683767741,84.375,1.3185272,Low Emissions
-81.13497683767741,86.25,1.1964569,Low Emissions
-81.13497683767741,88.125,1.0792542,Low Emissions
-81.13497683767741,90.0,1.0343323,Low Emissions
-81.13497683767741,91.875,0.96939087,Low Emissions
-81.13497683767741,93.75,1.016922,Low Emissions
-81.13497683767741,95.625,1.0577698,Low Emissions
-81.13497683767741,97.5,1.1083984,Low Emissions
-81.13497683767741,99.375,1.1049805,Low Emissions
-81.13497683767741,101.25,1.2387695,Low Emissions
-81.13497683767741,103.125,1.3032227,Low Emissions
-81.13497683767741,105.0,1.3769531,Low Emissions
-81.13497683767741,106.875,1.4492188,Low Emissions
-81.13497683767741,108.75,1.5236053,Low Emissions
-81.13497683767741,110.625,1.5307617,Low Emissions
-81.13497683767741,112.5,1.5989532,Low Emissions
-81.13497683767741,114.375,1.5745544,Low Emissions
-81.13497683767741,116.25,1.5415039,Low Emissions
-81.13497683767741,118.125,1.5678711,Low Emissions
-81.13497683767741,120.0,1.5703125,Low Emissions
-81.13497683767741,121.875,1.5310822,Low Emissions
-81.13497683767741,123.75,1.5395508,Low Emissions
-81.13497683767741,125.625,1.4848633,Low Emissions
-81.13497683767741,127.5,1.5084686,Low Emissions
-81.13497683767741,129.375,1.4702148,Low Emissions
-81.13497683767741,131.25,1.4746094,Low Emissions
-81.13497683767741,133.125,1.5032501,Low Emissions
-81.13497683767741,135.0,1.5070038,Low Emissions
-81.13497683767741,136.875,1.4593048,Low Emissions
-81.13497683767741,138.75,1.3442383,Low Emissions
-81.13497683767741,140.625,1.329422,Low Emissions
-81.13497683767741,142.5,1.2612305,Low Emissions
-81.13497683767741,144.375,1.3035431,Low Emissions
-81.13497683767741,146.25,1.2864532,Low Emissions
-81.13497683767741,148.125,1.231781,Low Emissions
-81.13497683767741,150.0,1.3271484,Low Emissions
-81.13497683767741,151.875,1.2822266,Low Emissions
-81.13497683767741,153.75,1.3054962,Low Emissions
-81.13497683767741,155.625,1.3001251,Low Emissions
-81.13497683767741,157.5,1.2540741,Low Emissions
-81.13497683767741,159.375,1.2071991,Low Emissions
-81.13497683767741,161.25,1.0921173,Low Emissions
-81.13497683767741,163.125,0.98420715,Low Emissions
-81.13497683767741,165.0,0.8574219,Low Emissions
-81.13497683767741,166.875,0.7345276,Low Emissions
-81.13497683767741,168.75,0.6152344,Low Emissions
-81.13497683767741,170.625,0.46842957,Low Emissions
-81.13497683767741,172.5,0.36198425,Low Emissions
-81.13497683767741,174.375,0.24707031,Low Emissions
-81.13497683767741,176.25,0.23161316,Low Emissions
-81.13497683767741,178.125,0.043945312,Low Emissions
-81.13497683767741,180.0,-0.050949097,Low Emissions
-81.13497683767741,181.875,-0.05680847,Low Emissions
-81.13497683767741,183.75,0.03727722,Low Emissions
-81.13497683767741,185.625,0.11003113,Low Emissions
-81.13497683767741,187.5,0.2133789,Low Emissions
-81.13497683767741,189.375,0.24902344,Low Emissions
-81.13497683767741,191.25,0.2685547,Low Emissions
-81.13497683767741,193.125,0.21923828,Low Emissions
-81.13497683767741,195.0,0.17854309,Low Emissions
-81.13497683767741,196.875,0.19172668,Low Emissions
-81.13497683767741,198.75,0.15219116,Low Emissions
-81.13497683767741,200.625,0.12094116,Low Emissions
-81.13497683767741,202.5,0.119140625,Low Emissions
-81.13497683767741,204.375,0.14193726,Low Emissions
-81.13497683767741,206.25,0.057785034,Low Emissions
-81.13497683767741,208.125,0.010101318,Low Emissions
-81.13497683767741,210.0,-0.07241821,Low Emissions
-81.13497683767741,211.875,-0.087402344,Low Emissions
-81.13497683767741,213.75,-0.1772461,Low Emissions
-81.13497683767741,215.625,-0.27294922,Low Emissions
-81.13497683767741,217.5,-0.35188293,Low Emissions
-81.13497683767741,219.375,-0.45004272,Low Emissions
-81.13497683767741,221.25,-0.63835144,Low Emissions
-81.13497683767741,223.125,-0.69628906,Low Emissions
-81.13497683767741,225.0,-0.6881561,Low Emissions
-81.13497683767741,226.875,-0.7093048,Low Emissions
-81.13497683767741,228.75,-0.7504883,Low Emissions
-81.13497683767741,230.625,-0.7693634,Low Emissions
